True_vx,Pred_vx,Error_vx,True_vy,Pred_vy,Error_vy,True_omega,Pred_omega,Error_omega
-0.0045012827,0.076750904,0.08125219,0.511061,0.49317485,-0.017886162,0.97402203,0.93034124,-0.043680787
-0.011141605,0.10211582,0.11325742,0.5232831,0.5336568,0.010373652,0.9430662,0.9238224,-0.019243777
0.0042108227,0.10180338,0.097592555,0.5299266,0.54618096,0.016254365,0.9271114,0.89298517,-0.034126222
-0.01905565,0.11205427,0.13110992,0.53179485,0.55054647,0.018751621,0.9028789,0.88047856,-0.02240032
-0.027112283,0.09448545,0.12159773,0.5526478,0.55591434,0.0032665133,0.89689064,0.8556727,-0.041217923
-0.0076003256,0.08112661,0.08872693,0.5525764,0.5725607,0.019984305,0.88459593,0.84713715,-0.037458777
-0.012777294,0.10153127,0.11430856,0.5355913,0.56936675,0.03377545,0.85959667,0.83861125,-0.020985425
-0.0006767842,0.10484654,0.10552332,0.5354017,0.5499775,0.014575779,0.8718512,0.8168244,-0.05502683
-0.00365629,0.1037121,0.10736839,0.5285353,0.55561686,0.02708155,0.8453756,0.8272652,-0.018110394
-0.01094834,0.105404176,0.11635251,0.5577195,0.54303074,-0.01468879,0.8284885,0.80053884,-0.02794969
-0.009616285,0.09540016,0.10501645,0.56406325,0.56953806,0.005474806,0.81011194,0.7842719,-0.025840044
-0.013933598,0.091188826,0.105122425,0.5623316,0.57490134,0.0125697255,0.8095863,0.77324367,-0.03634262
-0.025133215,0.08798407,0.113117285,0.55767906,0.57323074,0.015551686,0.82774854,0.77417344,-0.0535751
0.031869654,0.07773327,0.045863617,0.5101365,0.57263625,0.06249976,0.7731442,0.78554916,0.012404978
-0.0041287052,0.116004266,0.12013297,0.4648614,0.52651143,0.061650038,0.70384777,0.74749446,0.043646693
0.02737394,0.05750232,0.030128378,0.45557436,0.47782314,0.022248775,0.66919833,0.6852084,0.016010046
0.036464166,0.08654354,0.05007937,0.44198635,0.47967368,0.03768733,0.6130044,0.65864545,0.045641065
-0.02690471,0.07124249,0.0981472,0.44277728,0.468765,0.025987715,0.5810639,0.60327685,0.022212923
-0.013358536,0.0028611985,0.016219735,0.42976168,0.46645868,0.036697,0.5494036,0.5709158,0.02151221
-0.012825026,0.002344702,0.015169729,0.42033246,0.45083207,0.030499607,0.5373099,0.5406644,0.0033544898
-0.01513766,-0.001797128,0.013340533,0.4186503,0.4429135,0.024263203,0.53941256,0.5265827,-0.01282984
-0.012096527,-0.004047766,0.008048762,0.4158823,0.44042513,0.024542838,0.53205425,0.5292388,-0.0028154254
0.02009811,0.0015772101,-0.018520901,0.39796805,0.43845266,0.040484607,0.50394464,0.52253276,0.018588126
-0.008071142,0.0183762,0.02644734,0.38824177,0.42175734,0.033515573,0.49009153,0.4973352,0.007243663
-0.011856432,-0.020766191,-0.008909759,0.39155024,0.41328248,0.02173224,0.48845488,0.48393938,-0.004515499
-0.0054257433,-0.01994855,-0.014522806,0.3934936,0.4187478,0.02525422,0.47130057,0.48151517,0.010214597
-0.008874032,-0.0011193226,0.007754709,0.40260378,0.426483,0.02387923,0.47221032,0.46831563,-0.0038946867
0.020859903,-0.010968811,-0.031828713,0.35101905,0.431656,0.08063695,0.41132748,0.46783698,0.056509495
-0.04088378,0.01918388,0.06006766,0.3702804,0.37176412,0.0014837086,0.4435934,0.40932345,-0.03426996
-0.009991697,-0.050626993,-0.040635295,0.3670725,0.39486837,0.027795881,0.44239596,0.44582435,0.0034283996
-0.017059457,-0.022007085,-0.004947629,0.38040188,0.39473882,0.014336944,0.42492008,0.4414929,0.016572803
-0.004603851,-0.017968893,-0.013365041,0.405714,0.4138701,0.008156091,0.40260148,0.42437232,0.021770835
-0.0044455524,0.02967083,0.034116384,0.41944066,0.45190108,0.03246042,0.38458434,0.40394482,0.019360483
-0.019137159,0.01541506,0.03455222,0.42594486,0.459512,0.03356713,0.38487646,0.38600165,0.0011251867
-0.0047881748,-0.0010453868,0.003742788,0.39561948,0.4632865,0.06766701,0.3658691,0.386821,0.020951897
0.023959173,0.016264034,-0.0076951385,0.4169778,0.42894074,0.01196295,0.39274567,0.36469132,-0.028054357
0.015273561,0.041188005,0.025914446,0.43800375,0.45490667,0.016902924,0.41355053,0.39289868,-0.020651847
-0.015983447,0.033863477,0.049846925,0.45255986,0.4760435,0.023483634,0.41814226,0.41065076,-0.007491499
-0.024486087,0.010544688,0.035030775,0.4541403,0.48657656,0.03243625,0.40098074,0.41473925,0.01375851
-0.0076887268,0.008355443,0.01604417,0.4565787,0.48693082,0.030352116,0.39630246,0.39924163,0.0029391646
0.012987123,0.021118466,0.008131343,0.45471254,0.48783454,0.033122003,0.39961857,0.39408475,-0.0055338144
0.015147331,0.033084635,0.017937303,0.4546404,0.48698175,0.03234136,0.4088876,0.397798,-0.011089593
-0.012547768,0.03128532,0.043833088,0.45027828,0.4861441,0.035865813,0.40905493,0.40506178,-0.0039931536
-0.0074967216,0.009890777,0.017387498,0.45182157,0.48394784,0.032126278,0.41014406,0.40597737,-0.0041666925
-0.0109618595,0.014509964,0.025471823,0.4565362,0.4856651,0.02912891,0.4093487,0.4060769,-0.0032717884
-0.009997739,0.015714094,0.025711834,0.45990556,0.4898278,0.029922247,0.4069885,0.40609366,-0.00089484453
0.020480808,0.015241819,-0.0052389884,0.4394947,0.49242237,0.052927673,0.3899109,0.4041594,0.01424849
-0.0031110193,0.039700557,0.042811576,0.4338824,0.47712052,0.043238133,0.38633686,0.38992405,0.0035871863
-0.010036177,0.015116909,0.025153086,0.43510568,0.47360227,0.038496584,0.38354117,0.3867604,0.0032192469
-0.022493996,0.014166632,0.036660627,0.44364765,0.4750064,0.03135875,0.37387067,0.38355434,0.009683669
-0.020385332,0.005105496,0.025490828,0.44428667,0.4812853,0.03699863,0.369207,0.37422764,0.0050206482
-0.016233835,0.00408179,0.020315625,0.4448443,0.48117656,0.03633225,0.37487975,0.37029338,-0.004586369
-0.012479342,0.008607929,0.02108727,0.44199178,0.48141256,0.039420784,0.37919965,0.37503344,-0.0041662157
0.012514246,0.007596173,-0.004918073,0.42036495,0.4789605,0.058595568,0.3623535,0.37938178,0.017028272
-0.0060122344,0.031290554,0.03730279,0.41553107,0.46109635,0.045565277,0.35789564,0.3628995,0.0050038695
-0.018179826,0.0108086215,0.028988447,0.40033054,0.45390546,0.05357492,0.34028292,0.36055866,0.020275742
-0.027384698,2.2542206e-05,0.02740724,0.4210944,0.43276933,0.011674941,0.35547093,0.34241468,-0.013056248
-0.0056294496,-0.011516902,-0.005887452,0.4139901,0.46023214,0.04624203,0.34053412,0.35867834,0.01814422
-0.0027978527,0.007649478,0.010447331,0.4206359,0.45355815,0.032922238,0.3195156,0.34143677,0.021921188
-0.0043109576,0.031773813,0.03608477,0.42806515,0.460221,0.03215584,0.30222636,0.319455,0.017228633
-0.035202682,0.02661138,0.061814062,0.4206088,0.46689016,0.046281368,0.29049286,0.30518278,0.014689922
-0.0147859,-0.023963481,-0.009177581,0.3742827,0.45538214,0.08109945,0.26554066,0.29210964,0.026568979
-0.0072846184,0.013846192,0.02113081,0.36113125,0.38888267,0.027751416,0.26186526,0.25624788,-0.00561738
0.0044171666,0.024331853,0.019914687,0.37594506,0.37413844,-0.0018066168,0.2568614,0.25052437,-0.006337017
-0.0073097306,0.048138015,0.055447746,0.4018168,0.39183867,-0.009978116,0.2510173,0.2427501,-0.008267209
-0.004171084,0.03994825,0.044119336,0.36880866,0.4281557,0.059347034,0.2089071,0.23626566,0.027358562
0.012711187,0.053158592,0.040447406,0.3459821,0.3779776,0.031995505,0.18780246,0.18961748,0.001815021
-0.008838057,0.06523352,0.07407158,0.34121156,0.34781593,0.0066043735,0.1857688,0.1654655,-0.020303294
-0.007007658,0.042909607,0.049917266,0.33947837,0.3439415,0.004463136,0.18600607,0.16527218,-0.020733893
0.0037678038,0.04005777,0.036289968,0.29521087,0.33972692,0.044516057,0.1670887,0.16497914,-0.0021095574
0.017731,0.047698967,0.029967967,0.3069944,0.276669,-0.030325413,0.17799824,0.14083217,-0.037166074
-0.019913226,0.045499984,0.06541321,0.32189405,0.29698426,-0.024909794,0.17673762,0.15004702,-0.026690602
-0.007684126,0.031675294,0.03935942,0.29769424,0.32564288,0.027948648,0.14272857,0.15059933,0.007870764
-0.011120523,0.073059045,0.084179565,0.30174023,0.29435366,-0.007386565,0.1362613,0.120459266,-0.015802033
-0.024569847,0.04761461,0.07218446,0.2755531,0.29202414,0.016471028,0.12543884,0.11263584,-0.012802996
0.032061454,0.04121881,0.009157356,0.23184752,0.25715578,0.025308251,0.111416005,0.10568073,-0.005735278
-0.0037104073,0.08185085,0.08556125,0.23166953,0.20901926,-0.022650272,0.110338844,0.090704575,-0.01963427
0.001718231,0.06935792,0.067639686,0.22563036,0.21379608,-0.011834279,0.100644626,0.091800615,-0.0088440105
0.009939843,0.066826425,0.056886584,0.241803,0.20791003,-0.033892974,0.10467356,0.083147906,-0.021525651
-0.020243526,0.06006958,0.0803131,0.24750338,0.22674972,-0.020753667,0.09912934,0.08345678,-0.015672565
-0.0029007862,0.04912249,0.052023277,0.2408168,0.23657587,-0.00424093,0.089518204,0.079114646,-0.010403559
-0.010027359,0.06289029,0.07291765,0.2422163,0.22695391,-0.015262395,0.08280171,0.0734868,-0.00931491
0.00047814893,0.05371514,0.05323699,0.2516782,0.22670802,-0.024970174,0.07476412,0.06410643,-0.01065769
-0.0052114646,0.06936144,0.074572906,0.2748917,0.2361355,-0.038756207,0.070661284,0.05650066,-0.014160626
-0.017568447,0.073127426,0.09069587,0.27885672,0.26649097,-0.012365758,0.06500154,0.05375523,-0.011246309
-0.009304094,0.058423094,0.067727186,0.24087472,0.26523507,0.024360344,0.053509932,0.049286716,-0.0042232163
-0.013992495,0.053661898,0.06765439,0.291534,0.21695782,-0.074576184,0.062060952,0.036489118,-0.025571834
0.024852004,0.06456674,0.039714735,0.32434577,0.27844256,-0.045903206,0.07242544,0.043125205,-0.029300235
-0.004466645,0.08509951,0.089566156,0.35069835,0.31632417,-0.034374177,0.07495513,0.05474596,-0.020209167
-0.011640198,0.085183665,0.09682386,0.35201073,0.35551253,0.0035018027,0.05886362,0.055643495,-0.003220126
-0.018648311,0.08968417,0.108332485,0.33786398,0.35830373,0.020439744,0.05013195,0.046157923,-0.003974028
-0.006546739,0.07305376,0.0796005,0.3277523,0.3391346,0.011382312,0.050039083,0.04115462,-0.008884463
0.01689739,0.073469006,0.056571618,0.3441345,0.3253249,-0.018809617,0.05944675,0.040321607,-0.019125141
0.0041097556,0.09080026,0.08669051,0.3949658,0.34449944,-0.05046636,0.07121437,0.047567315,-0.023647055
-0.017947093,0.093334824,0.11128192,0.43059638,0.41149476,-0.01910162,0.0764047,0.058894604,-0.017510094
0.001892258,0.07152113,0.06962887,0.44185847,0.44369432,0.0018358529,0.07075383,0.06621355,-0.0045402795
0.00028438168,0.09378241,0.09349803,0.44271526,0.4509336,0.008218348,0.06410122,0.059324183,-0.0047770366
-0.006846539,0.09200442,0.09885096,0.4445653,0.45017424,0.005608946,0.06333182,0.056130897,-0.007200923
0.0012284559,0.08318064,0.081952184,0.45929834,0.45319703,-0.0061013103,0.06959747,0.05721401,-0.012383457
0.010556099,0.08219343,0.071637325,0.508667,0.4685699,-0.040097088,0.08006303,0.06312983,-0.016933203
0.01884691,0.077669725,0.058822814,0.51729125,0.52435607,0.0070648193,0.08161648,0.08155354,-6.2942505e-05
0.020566536,0.08769098,0.06712444,0.5211268,0.535681,0.014554203,0.07932547,0.08463722,0.00531175
0.0036374484,0.0910293,0.08739185,0.52655905,0.53916985,0.012610793,0.076853685,0.08390651,0.007052824
-0.011756538,0.07696768,0.08872422,0.5272829,0.54490244,0.01761955,0.07512744,0.08359776,0.008470319
-0.010848305,0.06625077,0.07709908,0.53406847,0.5464323,0.012363851,0.07630238,0.083697796,0.0073954165
-0.017549593,0.06727828,0.08482787,0.5308283,0.55421793,0.023389637,0.077928334,0.08620992,0.008281589
-0.0032662335,0.05691384,0.060180075,0.5382992,0.5509359,0.012636721,0.08090342,0.0890499,0.00814648
-0.0064716483,0.07250479,0.07897644,0.5343696,0.56077623,0.026406646,0.080731794,0.092065655,0.01133386
-0.0073975283,0.06955878,0.0769563,0.5374634,0.5565346,0.019071162,0.081201404,0.091451995,0.010250591
0.0017487858,0.067281105,0.06553232,0.5348337,0.5583319,0.023498178,0.08080186,0.09178773,0.010985874
-0.0060904617,0.07509121,0.081181675,0.5329771,0.5561266,0.02314949,0.08052208,0.09006011,0.009538025
0.0005191234,0.06814868,0.06762955,0.5308113,0.554213,0.023401678,0.08019378,0.09050771,0.010313928
-0.00822674,0.07481591,0.083042644,0.5303468,0.55223656,0.021889746,0.08012609,0.08932002,0.009193927
-0.005902357,0.06664401,0.07254637,0.5300378,0.55167586,0.021638036,0.08007638,0.08986985,0.009793468
-0.011596705,0.06841715,0.08001385,0.5376177,0.5509346,0.013316929,0.08122816,0.08949543,0.008267269
-0.013131297,0.06568826,0.07881956,0.5328219,0.5592016,0.026379704,0.080501735,0.0925001,0.011998363
-0.007948815,0.06253161,0.07048043,0.5365354,0.5535659,0.017030537,0.08105986,0.0908289,0.009769045
-0.009476858,0.06796867,0.07744552,0.53375024,0.5581846,0.024434388,0.08064162,0.091975704,0.011334084
-0.014210491,0.06618517,0.08039566,0.53204834,0.5549226,0.022874236,0.080384806,0.090960436,0.01057563
-0.004080444,0.062279146,0.06635959,0.5362256,0.55342907,0.01720345,0.08101536,0.09096039,0.0099450275
-0.00625975,0.07160379,0.07786354,0.5343693,0.55771655,0.023347259,0.080733694,0.09101023,0.010276534
-0.007189318,0.06870132,0.07589064,0.5385464,0.55533236,0.01678598,0.08136544,0.090787604,0.009422168
-0.012311584,0.069402315,0.0817139,0.5275616,0.56038415,0.03282255,0.0797081,0.092543095,0.012834996
-0.0076053585,0.062900744,0.0705061,0.53436935,0.54832876,0.013959408,0.08073322,0.0892555,0.00852228
-0.011342979,0.067531325,0.078874305,0.5362263,0.5556087,0.019382417,0.081011094,0.0909389,0.009927809
-0.009631771,0.06487163,0.0745034,0.5356069,0.5581422,0.022535264,0.08092092,0.09222094,0.01130002
-0.011807795,0.06736511,0.0791729,0.5391649,0.5575572,0.018392324,0.081461065,0.09189776,0.010436699
-0.010783105,0.06601808,0.07680119,0.5339049,0.56121576,0.027310848,0.08066529,0.09316727,0.012501977
-0.009572349,0.06431108,0.07388343,0.5349879,0.554417,0.019429088,0.080828615,0.09110414,0.010275528
0.008227219,0.066801414,0.058574196,0.532049,0.5563964,0.024347425,0.08038054,0.09162788,0.011247344
-0.0037189755,0.08138773,0.0851067,0.5309656,0.55364025,0.02267462,0.08021983,0.088698395,0.008478567
-0.010303429,0.07133008,0.08163351,0.57273614,0.5526953,-0.02004087,0.08653916,0.08961344,0.003074281
-0.022003345,0.073203065,0.09520641,0.56298935,0.59538245,0.032393098,0.085066676,0.102817,0.017750323
-0.017481081,0.06280171,0.08028279,0.6435246,0.58038634,-0.06313825,0.10077627,0.09786369,-0.002912581
-0.017177682,0.07218084,0.08935852,0.63876736,0.6548374,0.016070068,0.10760237,0.12091897,0.013316594
0.0039554057,0.072947085,0.068991676,0.6710123,0.6483298,-0.022682488,0.124700755,0.12474273,4.197657e-05
0.0011544046,0.092554934,0.09140053,0.6694408,0.6796071,0.010166287,0.13449328,0.14160626,0.00711298
-0.007996044,0.09068606,0.098682106,0.68748975,0.6761196,-0.011370122,0.1430712,0.15084982,0.0077786148
-0.014700263,0.08802466,0.102724925,0.67316246,0.69711584,0.023953378,0.14277774,0.1590593,0.01628156
-0.0022703926,0.073431216,0.07570161,0.6788615,0.6767997,-0.0020617843,0.15820943,0.15751182,-0.00069761276
0.02789526,0.08285467,0.054959413,0.69969445,0.6862908,-0.013403654,0.17780867,0.17253688,-0.0052717924
-0.018468007,0.10169404,0.12016205,0.72935814,0.7074377,-0.021920443,0.18748541,0.18779203,0.0003066212
0.0013787043,0.07047342,0.06909471,0.73696905,0.73482364,-0.0021454096,0.20031415,0.19577143,-0.0045427233
0.0034683463,0.07477622,0.07130787,0.7565008,0.74232,-0.014180779,0.2329663,0.20155285,-0.03141345
0.0031554368,0.060612798,0.05745736,0.7567491,0.76218385,0.0054347515,0.24260268,0.22702882,-0.015573859
-0.014890495,0.06000265,0.07489315,0.7560208,0.7614021,0.005381286,0.2350497,0.23640785,0.0013581514
-0.018643707,0.05331903,0.07196274,0.7608365,0.7594726,-0.0013638735,0.22509749,0.23225018,0.0071526915
-0.0024176794,0.055000566,0.057418246,0.7552569,0.7632447,0.007987797,0.2196552,0.22196521,0.0023100078
-0.0073860358,0.07205391,0.079439946,0.74851966,0.75855213,0.010032475,0.2220447,0.21601866,-0.0060260445
0.00058770226,0.062651634,0.062063932,0.75996447,0.75151235,-0.008452117,0.23339497,0.2198953,-0.013499662
-0.013671665,0.0643913,0.07806297,0.7508726,0.76371986,0.012847245,0.23155823,0.22740854,-0.0041496903
-0.00780775,0.050017968,0.057825718,0.75909436,0.7546262,-0.004468143,0.23091061,0.22980191,-0.001108706
-0.014357089,0.06101129,0.075368375,0.7515341,0.76249665,0.010962546,0.22672081,0.2266003,-0.00012050569
-0.016467009,0.05556154,0.07202855,0.75284076,0.7548402,0.0019994378,0.2261809,0.2252831,-0.00089779496
-0.013651411,0.053881526,0.067532934,0.7568001,0.7552371,-0.0015630126,0.22768266,0.2241139,-0.0035687685
-0.020713903,0.056215003,0.076928906,0.7503974,0.7602224,0.009824991,0.22669904,0.22381318,-0.0028858632
-0.01222008,0.047552954,0.059773035,0.75294244,0.753037,9.453297e-05,0.22746605,0.22572687,-0.0017391741
-0.023320451,0.05562749,0.07894795,0.74679863,0.75577,0.008971393,0.22561994,0.22462271,-0.0009972304
-0.01920183,0.045734864,0.0649367,0.7472528,0.74879885,0.0015460253,0.22573987,0.225852,0.00011213124
0.0102306465,0.047199383,0.036968738,0.7113067,0.75111026,0.039803565,0.21488139,0.22446416,0.009582773
-0.021117233,0.07718865,0.09830588,0.7250384,0.7168284,-0.008210003,0.19946496,0.21597058,0.016505614
-0.013657938,0.06673619,0.08039413,0.7208852,0.7348016,0.013916373,0.1708914,0.20467773,0.033786327
-0.0128253205,0.08420625,0.09703157,0.71278286,0.73084897,0.018066108,0.15861285,0.18025616,0.02164331
-0.017761234,0.082474746,0.100235984,0.70687324,0.7226921,0.015818834,0.16415775,0.1711353,0.006977558
0.004903507,0.07550896,0.07060545,0.6887754,0.7157766,0.027001202,0.17113279,0.17785756,0.006724775
-0.005904972,0.08648909,0.09239406,0.69443417,0.6992169,0.0047827363,0.16914238,0.1845,0.015357614
-0.015393863,0.09037223,0.10576609,0.7049302,0.7056128,0.0006825924,0.14050294,0.181532,0.04102905
-0.005070004,0.09115813,0.09622813,0.69688106,0.71636117,0.01948011,0.11952574,0.15585831,0.03633257
-0.007783297,0.09135328,0.099136576,0.69548064,0.7073665,0.011885881,0.12123737,0.13598081,0.014743447
0.0017843177,0.08367858,0.08189426,0.63106185,0.71024436,0.079182506,0.117011346,0.14095825,0.023946904
0.0045556505,0.085462354,0.080906704,0.6268875,0.6454698,0.018582284,0.10654001,0.13572614,0.02918613
0.041662525,0.08752178,0.04585925,0.54574907,0.64736664,0.101617575,0.071700424,0.12800317,0.05630274
0.015776994,0.1178872,0.10211021,0.5057499,0.57713693,0.07138705,0.036928028,0.08956251,0.052634485
-0.020742133,0.114698015,0.13544014,0.47392696,0.53712857,0.063201606,0.0006605145,0.052592937,0.05193242
0.007918415,0.11099496,0.10307654,0.4507082,0.48967698,0.03896877,-0.018508045,0.0131396735,0.03164772
0.017100714,0.13203308,0.114932366,0.44237393,0.45338148,0.011007547,-0.0150869675,-0.0010709575,0.01401601
0.00018965501,0.13908651,0.13889685,0.43730566,0.44314617,0.00584051,-0.0017261488,0.00029531386,0.0020214627
0.028036512,0.11598286,0.08794635,0.41634184,0.43720502,0.020863175,0.0021694475,0.008353541,0.006184093
-0.0015544551,0.06962547,0.07117992,0.41789928,0.4267404,0.008841127,-0.003861525,0.029093923,0.03295545
0.017660573,0.11658914,0.09892856,0.39732492,0.42294925,0.025624335,-0.032665636,0.0028951094,0.035560746
-0.003300916,0.1505658,0.15386672,0.37434492,0.40012926,0.025784343,-0.062849574,-0.018858073,0.0439915
-0.012965373,0.13466719,0.14763255,0.36491728,0.38380778,0.0188905,-0.071009114,-0.04525456,0.025754556
-0.0050546746,0.107958786,0.11301346,0.3724575,0.36849815,-0.0039593577,-0.06726565,-0.05085693,0.016408723
0.009735757,0.10900861,0.099272855,0.4045625,0.375793,-0.028769493,-0.07085524,-0.04643673,0.024418507
0.033596035,0.13594171,0.102345675,0.44451255,0.40581244,-0.038700104,-0.09109869,-0.049053516,0.042045172
-0.008213236,0.15296584,0.16117908,0.49736765,0.44248974,-0.054877907,-0.13211788,-0.06532054,0.066797346
0.023076884,0.13391143,0.11083455,0.49409932,0.49566957,0.0015702546,-0.18230782,-0.10536562,0.076942205
-0.0528918,0.14679305,0.19968486,0.47881904,0.48334008,0.004521042,-0.2385567,-0.15461121,0.08394548
0.027438365,0.07953888,0.052100517,0.44328624,0.4609392,0.017652959,-0.25704953,-0.21289936,0.044150174
-0.010846245,0.10861209,0.11945833,0.47403333,0.4206285,-0.053404838,-0.2643683,-0.21427673,0.050091565
0.0048308824,0.07595971,0.07112883,0.5066492,0.46319944,-0.04344976,-0.25426748,-0.22157559,0.032691896
0.0006676619,0.09070001,0.09003235,0.5217027,0.51288366,-0.008819044,-0.2523812,-0.21300972,0.03937149
0.032512907,0.10633014,0.07381724,0.5499142,0.53274816,-0.017166018,-0.27339768,-0.2135832,0.059814483
0.0014688713,0.12569447,0.124225594,0.5597159,0.5662703,0.006554365,-0.29206353,-0.2346994,0.057364136
0.02025332,0.09666057,0.076407254,0.78641176,0.5755839,-0.21082789,-0.41365483,-0.25762507,0.15602976
0.051767908,0.035050824,-0.016717084,0.8206855,0.7939396,-0.026745915,-0.4088057,-0.44072536,-0.03191966
0.012932119,-0.046016857,-0.058948975,0.91838926,0.85854435,-0.05984491,-0.3951517,-0.3914093,0.0037423968
0.0095559405,-0.025962397,-0.035518337,0.980632,0.9530918,-0.027540207,-0.36654222,-0.37048146,-0.003939241
0.0004883562,-0.015340037,-0.015828393,1.0035307,1.003339,-0.00019168854,-0.35301176,-0.33162016,0.0213916
0.00664188,0.004401282,-0.0022405982,1.0118806,1.0131866,0.0013059378,-0.34854233,-0.32157624,0.026966095
0.011571531,0.010341403,-0.0012301281,1.0042949,1.0170019,0.012706995,-0.34938738,-0.31852737,0.030860007
0.016712006,0.012736321,-0.0039756848,0.99919426,1.0221834,0.022989154,-0.32074055,-0.3225602,-0.0018196404
-0.01966504,0.05831053,0.07797557,0.98725784,1.0225557,0.03529787,-0.269146,-0.30112776,-0.031981766
-0.00639002,0.0023014364,0.008691456,0.97647357,1.0157183,0.03924477,-0.22752719,-0.25686577,-0.029338583
0.024558218,-0.030864812,-0.05542303,1.0004731,1.0091934,0.008720279,-0.1970069,-0.21074331,-0.013736412
0.006782823,0.015203447,0.008420624,0.991596,1.0206593,0.029063344,-0.1799235,-0.1880921,-0.008168593
-0.011771957,-0.0064650136,0.005306944,0.99172944,1.0155002,0.02377075,-0.17918736,-0.1799805,-0.0007931441
-0.023108609,-0.024922997,-0.0018143877,0.9819142,1.0165412,0.03462702,-0.17275825,-0.18120484,-0.008446589
-0.0015052999,-0.036342055,-0.034836754,0.9756258,1.0075717,0.031945884,-0.16967568,-0.17763361,-0.007957935
-0.004078548,-0.0054743807,-0.0013958327,0.9747938,0.99496776,0.020173967,-0.1698894,-0.16747136,0.0024180412
0.0007817005,-0.01349201,-0.014273711,0.97435373,0.99640065,0.022046924,-0.1706089,-0.1700218,0.00058709085
-0.014528229,-0.005498189,0.00903004,0.97529536,0.994588,0.019292653,-0.17154741,-0.16756368,0.003983736
0.00957295,-0.03059619,-0.04016914,0.96474916,1.0019464,0.03719729,-0.17005119,-0.17364593,-0.0035947412
0.007207558,0.0016807695,-0.0055267885,0.978641,0.9874284,0.008787453,-0.17058764,-0.16435735,0.0062302947
-0.016914554,-0.0005167979,0.016397756,0.96583456,1.0000763,0.034241736,-0.16567348,-0.16753452,-0.0018610358
-0.02795998,-0.023899175,0.004060805,0.9741695,0.9896185,0.0154489875,-0.16705835,-0.1638963,0.0031620413
0.010186271,-0.033806406,-0.043992676,0.96250236,0.9991822,0.036679864,-0.16660026,-0.16902779,-0.0024275333
0.0010671732,0.0035195542,0.002452381,0.9665278,0.9840174,0.017489552,-0.16810459,-0.16119741,0.00690718
-0.01193219,-0.008398867,0.0035333224,0.9761746,0.9899237,0.013749123,-0.17016189,-0.16617446,0.0039874315
-0.004572011,-0.020661063,-0.016089052,0.97201604,1.0002971,0.028281033,-0.16941693,-0.16992581,-0.00050887465
0.008792383,-0.018530466,-0.027322847,0.9676497,0.9965144,0.028864682,-0.16713579,-0.16904096,-0.0019051731
-0.0043176482,0.0052248356,0.009542484,0.97543645,0.99059063,0.015154183,-0.16617928,-0.1625681,0.0036111772
-0.016401809,-0.014012891,0.0023889178,0.9752266,0.9981802,0.02295363,-0.16459846,-0.16661803,-0.0020195693
-0.023463152,-0.02164656,0.0018165931,0.98115444,0.99781865,0.016664207,-0.16519322,-0.1647339,0.0004593134
0.00043659704,-0.034194916,-0.034631513,0.9771079,1.0041494,0.027041554,-0.16568127,-0.16784422,-0.0021629483
-0.0039881165,-0.004519436,-0.0005313195,0.9779925,0.99746203,0.01946956,-0.16700526,-0.16468531,0.002319947
-0.0014884654,-0.016344436,-0.01485597,0.9913448,0.9993694,0.008024573,-0.1696746,-0.16740642,0.0022681803
-0.0073696817,-0.009245328,-0.001875646,0.99164367,1.0060884,0.014444709,-0.17523476,-0.16708095,0.008153811
-0.0063221226,-0.023201317,-0.016879193,0.9903565,1.0067157,0.01635915,-0.20053913,-0.17522292,0.025316209
-0.022490136,-0.03416291,-0.0116727725,0.97582424,1.0133488,0.03752458,-0.20892946,-0.19726811,0.011661351
-0.016037263,-0.052376978,-0.036339715,0.9783854,1.0057205,0.027335107,-0.1973239,-0.20294504,-0.0056211352
0.009927192,-0.040472016,-0.050399207,0.93529785,1.0075955,0.07229769,-0.17635974,-0.19149049,-0.015130743
0.017385866,-0.0017930935,-0.01917896,0.94340765,0.9634005,0.019992828,-0.17641924,-0.16812558,0.0082936585
0.0059945215,0.026852936,0.020858414,0.94667715,0.96054655,0.013869405,-0.19623162,-0.16416435,0.03206727
-0.028463572,0.011961543,0.040425114,0.9326693,0.96291935,0.030250072,-0.22642827,-0.18086924,0.045559034
0.0022705984,-0.0417194,-0.043989997,0.9268676,0.96789604,0.04102844,-0.23294544,-0.20946331,0.023482129
-0.007985915,-0.02532667,-0.017340753,0.92945516,0.9659854,0.036530256,-0.22037618,-0.21151105,0.008865133
-0.019048259,-0.020728923,-0.0016806647,0.93212336,0.9652019,0.03307855,-0.20519419,-0.20357512,0.0016190708
-0.0027849893,-0.02077379,-0.017988801,0.9403948,0.9615573,0.02116251,-0.20398292,-0.19035667,0.013626248
0.0112146335,-0.012135702,-0.023350336,0.9533831,0.9656817,0.012298584,-0.21410063,-0.18975854,0.02434209
-0.011231936,0.0020545465,0.013286483,0.9213852,0.9703126,0.048927367,-0.23419985,-0.19417544,0.040024415
-0.00637963,-0.009193107,-0.0028134766,0.8975396,0.9501332,0.05259359,-0.25134197,-0.20772766,0.043614313
-0.013944174,-0.013567246,0.0003769286,0.895523,0.93161017,0.036087155,-0.26567554,-0.2156981,0.04997745
0.020097418,-0.011501043,-0.03159846,0.89329004,0.93151724,0.0382272,-0.27996793,-0.23499188,0.044976056
0.0091888765,0.029104996,0.01991612,0.89358056,0.9285537,0.034973145,-0.28269324,-0.25571254,0.026980698
